//0
//File updated on 06/05/2018 19:11
//WMO ID: 5904396
//Univ. of Washington ID: 9031
//MBARI ID: 9031SOOCN
//No missing float profiles
//Missing Float position interpolated for station(s): 27 
//Latitude quality flag = 4 for interpolated float positions
//Missing Float data detected for raw data station(s): 130 
//
//FLOAT VARIABLES:
//Variable	Sensor	Serial number	Comment
//Pressure[dbar]	Sbe41cp	5386	
//Temperature[°C]	Sbe41cp	5386	
//Salinity[pss]	Sbe41cp	5386	
//Sigma_theta[kg/m^3]			Potential density at the sea surface
//Depth[m]			Depth calculated from pressure and latitude
//Oxygen[µmol/kg]	Aanderaa 4330	1461	
//OxygenSat[%]			Calculation assumes atmospheric pressure= 1013.25 mbar
//Nitrate[µmol/kg]	ISUS	Lamp#G2.C01.7408 Spec#072 APEX Ti Equitech probe 20130920RR10.01 MBARI ARGO float#0107	
//Chl_a[mg/m^3]	FLBBAP2	3306	
//b_bp700[1/m]	FLBBAP2	3306	
//pHinsitu[Total]	Durafet	0061	
//
//Missing data value = -1e10
//Data quality flags: 0=Good, 4=Questionable, 8=Bad, 1=Missing or not inspected 
//Note: all timestamps are in GMT. 
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	QF	Pressure[dbar]	QF	Temperature[°C]	QF	Salinity[pss]	QF	Sigma_theta[kg/m^3]	QF	Depth[m]	QF	Oxygen[µmol/kg]	QF	OxygenSat[%]	QF	Nitrate[µmol/kg]	QF	Chl_a[mg/m^3]	QF	b_bp700[1/m]	QF	pHinsitu[Total]	QF
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	1498.74	0	2.1720	0	34.6925	0	27.719	0	1479.936	0	162.3	4	49.2	4	32.77	4	0.0216	4	0.000233	4	7.8275	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	1398.82	0	2.2311	0	34.6807	0	27.705	0	1381.596	0	160.2	4	48.6	4	32.70	4	0.0216	4	0.000244	4	7.8236	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	1299.68	0	2.2768	0	34.6652	0	27.688	0	1283.979	0	158.5	4	48.2	4	33.16	4	0.0144	4	0.000233	4	7.8212	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	1199.38	0	2.3473	0	34.6415	0	27.663	0	1185.173	0	156.0	4	47.5	4	33.62	4	0.0216	4	0.000244	4	7.8170	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	1096.54	0	2.4248	0	34.6134	0	27.633	0	1083.816	0	155.0	4	47.2	4	33.92	4	0.0144	4	0.000277	4	7.8139	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	999.59	0	2.4826	0	34.5838	0	27.604	0	988.219	0	155.4	4	47.4	4	34.26	4	0.0216	4	0.000277	4	7.8087	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	951.22	0	2.5201	0	34.5633	0	27.584	0	940.508	0	155.6	4	47.5	4	34.37	4	0.0288	4	0.000266	4	7.8067	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	901.72	0	2.5609	0	34.5378	0	27.560	0	891.671	0	156.9	4	48.0	4	34.47	4	0.0288	4	0.000266	4	7.8058	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	850.98	0	2.6056	0	34.5099	0	27.534	0	841.598	0	158.3	4	48.4	4	34.57	4	0.0144	4	0.000256	4	7.8054	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	801.08	0	2.6590	0	34.4821	0	27.507	0	792.343	0	160.5	4	49.2	4	34.78	4	0.0216	4	0.000288	4	7.8075	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	750.89	0	2.6936	0	34.4441	0	27.473	0	742.789	0	164.1	4	50.3	4	34.76	4	0.0288	4	0.000342	4	7.8091	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	701.26	0	2.7764	0	34.4215	0	27.447	0	693.777	0	167.5	4	51.4	4	34.55	4	0.0216	4	0.000278	4	7.8149	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	651.61	0	2.8129	0	34.3841	0	27.414	0	644.734	0	172.6	4	53.0	4	34.49	4	0.0144	4	0.000299	4	7.8197	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	601.22	0	2.9446	0	34.3590	0	27.382	0	594.948	0	177.3	4	54.6	4	33.92	4	0.0072	4	0.000278	4	7.8288	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	551.36	0	3.0279	0	34.3138	0	27.338	0	545.673	0	185.7	4	57.3	4	33.46	4	0.0288	4	0.000311	4	7.8386	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	501.11	0	3.1535	0	34.2799	0	27.299	0	496.001	0	192.1	4	59.5	4	32.97	4	0.0288	4	0.000279	4	7.8494	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	451.72	0	3.2528	0	34.2457	0	27.262	0	447.168	0	200.7	4	62.3	4	32.41	4	0.0144	4	0.000301	4	7.8605	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	401.61	0	3.3741	0	34.2149	0	27.226	0	397.611	0	208.5	4	64.9	4	31.36	4	0.0144	4	0.000301	4	7.8767	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	380.99	0	3.3380	0	34.1868	0	27.207	0	377.215	0	216.3	4	67.2	4	30.96	4	0.0072	4	0.000322	4	7.8844	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	361.40	0	3.3599	0	34.1713	0	27.192	0	357.836	0	220.9	4	68.7	4	30.53	4	0.0072	4	0.000333	4	7.8933	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	351.24	0	3.2374	0	34.1402	0	27.179	0	347.785	0	226.8	4	70.3	4	30.51	4	0.0144	4	0.000344	4	7.8992	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	338.98	0	3.2953	0	34.1412	0	27.174	0	335.655	0	230.1	4	71.4	4	30.18	4	0.0144	4	0.000376	4	7.9041	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	330.95	0	3.3703	0	34.1432	0	27.169	0	327.710	0	230.3	4	71.6	4	30.00	4	0.0144	4	0.000376	4	7.9059	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	320.76	0	3.4294	0	34.1428	0	27.163	0	317.628	0	230.6	4	71.8	4	29.91	4	0.0144	4	0.000355	4	7.9062	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	311.52	0	3.4529	0	34.1411	0	27.159	0	308.485	0	230.9	4	71.9	4	29.68	4	0.0072	4	0.000355	4	7.9091	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	301.43	0	3.4541	0	34.1287	0	27.149	0	298.501	0	232.8	4	72.5	4	28.91	4	0.0144	4	0.000334	4	7.9166	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	291.68	0	3.2448	0	34.0941	0	27.141	0	288.852	0	241.3	4	74.8	4	29.52	4	0.0216	4	0.000505	4	7.9200	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	280.77	0	3.4187	0	34.1093	0	27.137	0	278.055	0	240.7	4	74.9	4	29.09	4	0.0216	4	0.000387	4	7.9200	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	271.24	0	3.5037	0	34.1097	0	27.129	0	268.624	0	240.0	4	74.8	4	28.89	4	0.0144	4	0.000377	4	7.9210	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	260.92	0	3.4835	0	34.0976	0	27.121	0	258.410	0	242.1	4	75.4	4	28.67	4	0.0072	4	0.000420	4	7.9277	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	251.41	0	3.4521	0	34.0855	0	27.115	0	248.997	0	246.1	4	76.6	4	28.50	4	0.0072	4	0.000387	4	7.9301	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	241.64	0	3.4588	0	34.0798	0	27.109	0	239.326	0	248.3	4	77.3	4	28.29	4	0.0288	4	0.000387	4	7.9350	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	231.10	0	3.4343	0	34.0693	0	27.103	0	228.893	0	250.9	4	78.1	4	27.98	4	0.0072	4	0.000506	4	7.9409	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	221.70	0	3.3846	0	34.0526	0	27.095	0	219.588	0	255.4	4	79.4	4	27.84	4	0.0288	4	0.000441	4	7.9429	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	211.50	0	3.4051	0	34.0460	0	27.087	0	209.490	0	258.3	4	80.3	4	27.69	4	0.0144	4	0.000527	4	7.9472	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	201.67	0	3.4166	0	34.0415	0	27.083	0	199.758	0	260.3	4	80.9	4	27.53	4	0.0144	4	0.000430	4	7.9501	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	189.90	0	3.4294	0	34.0331	0	27.075	0	188.105	0	262.8	4	81.8	4	27.33	4	0.0144	4	0.000430	4	7.9525	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	180.83	0	3.5011	0	34.0367	0	27.071	0	179.125	0	263.1	4	82.0	4	27.31	4	0.0216	4	0.000409	4	7.9541	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	170.81	0	3.5470	0	34.0369	0	27.066	0	169.203	0	262.9	4	82.0	4	27.06	4	0.0216	4	0.000517	4	7.9919	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	160.91	0	3.5767	0	34.0354	0	27.062	0	159.400	0	263.7	4	82.3	4	26.88	4	0.0144	4	0.000452	4	7.9569	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	151.70	0	3.6477	0	34.0356	0	27.055	0	150.280	0	264.0	4	82.6	4	26.71	4	0.0144	4	0.000399	4	7.9586	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	141.03	0	3.7013	0	34.0375	0	27.052	0	139.714	0	264.3	4	82.8	4	26.70	4	0.0288	4	0.000442	4	7.9604	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	131.46	0	3.7398	0	34.0294	0	27.041	0	130.236	0	265.2	4	83.1	4	26.50	4	0.0432	4	0.000442	4	7.9605	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	121.44	0	3.8860	0	34.0303	0	27.027	0	120.312	0	265.2	4	83.4	4	26.30	4	0.0648	4	0.000474	4	7.9629	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	111.17	0	4.0258	0	34.0290	0	27.012	0	110.140	0	265.2	4	83.7	4	25.88	4	0.1152	4	0.000432	4	7.9654	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	101.11	0	4.1162	0	34.0172	0	26.993	0	100.176	0	266.5	4	84.3	4	25.57	4	0.2448	4	0.000561	4	7.9719	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	95.48	0	4.1129	0	34.0007	0	26.980	0	94.599	0	268.3	4	84.8	4	25.01	4	0.3240	4	0.000593	4	7.9845	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	89.97	0	4.3320	0	33.9596	0	26.925	0	89.141	0	270.5	4	86.0	4	23.94	4	0.4968	4	0.000647	4	8.0041	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	85.24	0	5.0251	0	33.8806	0	26.786	0	84.456	0	270.8	4	87.4	4	23.02	4	0.5688	4	0.000853	4	8.0064	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	81.34	0	5.2578	0	33.8593	0	26.742	0	80.592	0	273.0	4	88.6	4	22.56	4	0.6048	4	0.000725	4	8.0086	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	76.72	0	5.4308	0	33.8385	0	26.705	0	76.016	0	274.9	4	89.6	4	22.28	4	0.5688	4	0.000693	4	8.0106	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	71.70	0	5.4929	0	33.8399	0	26.699	0	71.043	0	275.7	4	90.0	4	22.07	4	0.5832	4	0.000714	4	8.0106	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	66.80	0	5.5120	0	33.8404	0	26.697	0	66.188	0	276.4	4	90.2	4	22.12	4	0.6912	4	0.000822	4	8.0111	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	61.63	0	5.5178	0	33.8405	0	26.696	0	61.066	0	276.4	4	90.2	4	22.08	4	0.6192	4	0.000811	4	8.0125	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	56.83	0	5.5267	0	33.8405	0	26.695	0	56.311	0	276.5	4	90.3	4	22.16	4	0.5832	4	0.000736	4	8.0123	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	51.61	0	5.5320	0	33.8408	0	26.695	0	51.139	0	276.6	4	90.3	4	22.08	4	0.6120	4	0.000725	4	8.0128	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	46.74	0	5.5367	0	33.8403	0	26.694	0	46.314	0	276.8	4	90.4	4	22.20	4	0.5976	4	0.000747	4	8.0133	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	41.75	0	5.5390	0	33.8401	0	26.693	0	41.370	0	276.8	4	90.4	4	22.23	4	0.5688	4	0.000800	4	8.0139	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	36.83	0	5.5435	0	33.8390	0	26.692	0	36.495	0	276.9	4	90.5	4	22.07	4	0.5616	4	0.000747	4	8.0146	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	31.70	0	5.5442	0	33.8377	0	26.691	0	31.412	0	277.0	4	90.5	4	22.00	4	0.5472	4	0.000757	4	8.0141	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	26.88	0	5.5426	0	33.8362	0	26.690	0	26.636	0	277.0	4	90.5	4	22.06	4	0.4536	4	0.000736	4	8.0154	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	21.76	0	5.5729	0	33.8207	0	26.674	0	21.563	0	277.0	4	90.6	4	21.92	4	0.4032	4	0.000747	4	8.0136	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	16.64	0	5.5876	0	33.8175	0	26.669	0	16.490	0	276.9	4	90.6	4	21.96	4	0.3240	4	0.000757	4	8.0149	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	11.78	0	5.5905	0	33.8173	0	26.669	0	11.674	0	277.0	4	90.6	4	22.03	4	0.3024	4	0.000757	4	8.0137	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0	7.78	0	5.5937	0	33.8173	0	26.668	0	7.710	0	276.9	4	90.6	4	21.93	4	0.2952	4	0.000908	4	8.0135	4
5904396	3	C	04/22/2014	20:41	209.965	-54.788	0																						
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	1497.64	0	2.1901	0	34.6955	0	27.720	0	1478.876	0	163.0	4	49.4	4	32.48	4	0.0288	4	0.000233	4	7.8256	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	1398.93	0	2.2510	0	34.6793	0	27.702	0	1381.725	0	160.9	4	48.8	4	32.65	4	0.0216	4	0.000222	4	7.8206	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	1299.32	0	2.3022	0	34.6596	0	27.681	0	1283.643	0	158.4	4	48.2	4	33.15	4	0.0216	4	0.000233	4	7.8188	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	1199.06	0	2.3773	0	34.6315	0	27.652	0	1184.875	0	155.6	4	47.4	4	33.50	4	0.0144	4	0.000244	4	7.8145	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	1099.89	0	2.4428	0	34.6070	0	27.627	0	1087.135	0	155.1	4	47.3	4	33.81	4	0.0144	4	0.000266	4	7.8117	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	999.58	0	2.5193	0	34.5676	0	27.588	0	988.224	0	155.6	4	47.5	4	34.25	4	0.0288	4	0.000234	4	7.8066	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	950.74	0	2.5515	0	34.5471	0	27.569	0	940.048	0	156.2	4	47.7	4	34.31	4	0.0216	4	0.000255	4	7.8053	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	901.43	0	2.5901	0	34.5213	0	27.544	0	891.398	0	157.6	4	48.2	4	34.56	4	0.0288	4	0.000320	4	7.8054	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	850.82	0	2.6525	0	34.4892	0	27.513	0	841.453	0	159.8	4	48.9	4	34.48	4	0.0216	4	0.000267	4	7.8061	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	801.02	0	2.6892	0	34.4663	0	27.491	0	792.295	0	162.0	4	49.7	4	34.65	4	0.0216	4	0.000256	4	7.8085	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	750.87	0	2.7186	0	34.4333	0	27.462	0	742.781	0	165.7	4	50.8	4	34.72	4	0.0288	4	0.000278	4	7.8110	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	701.51	0	2.6597	0	34.4007	0	27.441	0	694.035	0	170.3	4	52.1	4	34.62	4	0.0288	4	0.000310	4	7.8131	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	651.14	0	2.6493	0	34.3562	0	27.406	0	644.279	0	179.3	4	54.8	4	34.30	4	0.0216	4	0.000342	4	7.8237	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	601.57	0	2.6530	0	34.3132	0	27.371	0	595.302	0	187.6	4	57.4	4	34.04	4	0.0216	4	0.000332	4	7.8342	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	550.85	0	2.6409	0	34.2643	0	27.333	0	545.177	0	199.7	4	61.0	4	33.38	4	0.0216	4	0.000332	4	7.8497	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	501.53	0	2.7798	0	34.2402	0	27.301	0	496.424	0	202.2	4	62.0	4	32.73	4	0.0144	4	0.000332	4	7.8600	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	451.55	0	2.7349	0	34.1986	0	27.271	0	447.007	0	214.9	4	65.8	4	32.31	4	0.0216	4	0.000364	4	7.8739	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	401.08	0	2.3614	0	34.1053	0	27.228	0	397.093	0	243.1	4	73.7	4	31.16	4	0.0144	4	0.000460	4	7.9076	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	380.80	0	2.5629	0	34.1107	0	27.215	0	377.033	0	242.7	4	73.9	4	30.85	4	0.0288	4	0.000472	4	7.9074	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	361.04	0	2.7199	0	34.1156	0	27.206	0	357.485	0	238.4	4	72.9	4	30.65	4	0.0144	4	0.000440	4	7.9085	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	351.49	0	2.6391	0	34.1012	0	27.201	0	348.037	0	242.3	4	74.0	4	30.62	4	0.0144	4	0.000472	4	7.9148	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	340.98	0	2.5430	0	34.0820	0	27.194	0	337.639	0	248.3	4	75.6	4	30.47	4	0.0216	4	0.000493	4	7.9196	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	329.61	0	2.4670	0	34.0643	0	27.186	0	326.389	0	253.1	4	76.9	4	30.08	4	0.0072	4	0.000493	4	7.9263	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	320.93	0	2.4035	0	34.0534	0	27.183	0	317.801	0	256.8	4	77.9	4	29.89	4	0.0072	4	0.000493	4	7.9324	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	311.44	0	2.3757	0	34.0391	0	27.173	0	308.410	0	260.8	4	79.1	4	29.82	4	0.0288	4	0.000568	4	7.9368	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	300.85	0	2.3076	0	34.0199	0	27.163	0	297.931	0	265.5	4	80.3	4	29.50	4	0.0288	4	0.000525	4	7.9433	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	291.66	0	2.2452	0	34.0078	0	27.159	0	288.837	0	269.7	4	81.5	4	29.40	4	0.0216	4	0.000514	4	7.9469	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	281.72	0	2.2630	0	34.0048	0	27.155	0	279.000	0	272.3	4	82.3	4	29.29	4	0.0144	4	0.000568	4	7.9492	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	270.90	0	2.2546	0	33.9978	0	27.150	0	268.291	0	273.8	4	82.7	4	29.29	4	0.0216	4	0.000547	4	7.9510	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	261.52	0	2.2240	0	33.9924	0	27.148	0	259.007	0	276.2	4	83.4	4	29.17	4	0.0360	4	0.000568	4	7.9544	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	251.59	0	2.2240	0	33.9884	0	27.145	0	249.179	0	277.8	4	83.8	4	29.13	4	0.0288	4	0.000600	4	7.9547	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	241.12	0	2.2629	0	33.9872	0	27.141	0	238.815	0	277.9	4	84.0	4	28.99	4	0.0216	4	0.000579	4	7.9544	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	231.19	0	2.3204	0	33.9873	0	27.136	0	228.985	0	276.8	4	83.8	4	28.90	4	0.0288	4	0.000590	4	7.9534	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	220.78	0	2.3560	0	33.9822	0	27.129	0	218.680	0	276.4	4	83.7	4	28.84	4	0.0432	4	0.000568	4	7.9548	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	210.83	0	2.3048	0	33.9658	0	27.120	0	208.830	0	279.1	4	84.4	4	28.74	4	0.0432	4	0.000654	4	7.9566	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	201.31	0	2.5085	0	33.9710	0	27.107	0	199.405	0	277.1	4	84.2	4	28.54	4	0.0432	4	0.000816	4	7.9574	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	191.58	0	2.5439	0	33.9714	0	27.105	0	189.771	0	277.2	4	84.3	4	28.30	4	0.0576	4	0.000633	4	7.9585	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	181.03	0	2.5866	0	33.9605	0	27.092	0	179.326	0	278.2	4	84.7	4	28.11	4	0.0576	4	0.000580	4	7.9623	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	171.65	0	2.5942	0	33.9520	0	27.085	0	170.038	0	279.6	4	85.2	4	27.98	4	0.0936	4	0.000719	4	7.9658	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	161.02	0	2.5827	0	33.9296	0	27.068	0	159.512	0	282.1	4	85.9	4	27.03	4	0.1224	4	0.000666	4	7.9755	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	150.98	0	2.6153	0	33.9123	0	27.051	0	149.569	0	286.2	4	87.2	4	25.78	4	0.2304	4	0.000935	4	7.9843	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	141.33	0	2.7576	0	33.9106	0	27.038	0	140.013	0	287.3	4	87.8	4	25.36	4	0.2808	4	0.000731	4	7.9889	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	131.49	0	3.0175	0	33.9138	0	27.017	0	130.268	0	286.1	4	88.0	4	24.63	4	0.4608	4	0.000806	4	7.9921	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	121.01	0	3.2317	0	33.9123	0	26.996	0	119.888	0	286.1	4	88.5	4	24.29	4	0.7488	4	0.000947	4	7.9960	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	111.35	0	4.6907	0	33.8227	0	26.778	0	110.320	0	277.4	4	88.8	4	23.08	4	0.5688	4	0.000756	4	8.0091	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	101.37	0	5.6114	0	33.7927	0	26.648	0	100.435	0	275.8	4	90.2	4	22.18	4	0.5040	4	0.000639	4	8.0050	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	96.48	0	5.6120	0	33.7887	0	26.644	0	95.591	0	276.4	4	90.4	4	22.09	4	0.5472	4	0.000650	4	8.0082	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	91.33	0	5.6211	0	33.7847	0	26.640	0	90.490	0	276.7	4	90.5	4	22.39	4	0.5904	4	0.000639	4	8.0087	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	86.29	0	5.6225	0	33.7849	0	26.640	0	85.497	0	276.8	4	90.6	4	22.31	4	0.5760	4	0.000672	4	8.0096	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	81.39	0	5.6298	0	33.7806	0	26.636	0	80.643	0	276.9	4	90.6	4	22.22	4	0.5760	4	0.000758	4	8.0117	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	76.42	0	5.6324	0	33.7781	0	26.633	0	75.720	0	276.9	4	90.6	4	22.11	4	0.7056	4	0.000908	4	8.0127	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	71.38	0	5.6304	0	33.7766	0	26.632	0	70.727	0	277.0	4	90.7	4	22.24	4	0.6624	4	0.000682	4	8.0136	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	66.63	0	5.6303	0	33.7737	0	26.630	0	66.021	0	277.0	4	90.7	4	22.17	4	0.7056	4	0.000682	4	8.0146	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	61.77	0	5.6305	0	33.7713	0	26.628	0	61.206	0	277.1	4	90.7	4	22.13	4	0.6408	4	0.000639	4	8.0164	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	56.70	0	5.6305	0	33.7714	0	26.628	0	56.183	0	277.2	4	90.7	4	22.23	4	0.6696	4	0.000650	4	8.0157	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	51.69	0	5.6298	0	33.7717	0	26.628	0	51.219	0	277.2	4	90.7	4	22.24	4	0.6552	4	0.000693	4	8.0165	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	46.85	0	5.6293	0	33.7721	0	26.629	0	46.424	0	277.3	4	90.7	4	22.19	4	0.6696	4	0.000693	4	8.0175	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	41.41	0	5.6286	0	33.7716	0	26.628	0	41.034	0	277.2	4	90.7	4	22.19	4	0.7128	4	0.000779	4	8.0178	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	36.83	0	5.6282	0	33.7716	0	26.628	0	36.496	0	277.5	4	90.8	4	22.09	4	0.6552	4	0.000693	4	8.0179	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	31.68	0	5.6284	0	33.7713	0	26.628	0	31.393	0	277.3	4	90.7	4	22.11	4	0.7920	4	0.001274	4	8.0187	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	26.86	0	5.6280	0	33.7715	0	26.628	0	26.617	0	277.6	4	90.8	4	22.16	4	0.6696	4	0.000682	4	8.0184	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	21.81	0	5.6285	0	33.7713	0	26.628	0	21.613	0	277.3	4	90.7	4	22.05	4	0.6840	4	0.000704	4	8.0194	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	16.25	0	5.6281	0	33.7716	0	26.628	0	16.103	0	277.5	4	90.8	4	22.03	4	0.6984	4	0.000672	4	8.0214	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	11.80	0	5.6258	0	33.7718	0	26.628	0	11.694	0	277.4	4	90.8	4	22.06	4	0.6552	4	0.000682	4	8.0205	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0	7.67	0	5.6270	0	33.7711	0	26.628	0	7.601	0	277.5	4	90.8	4	21.92	4	0.6336	4	0.000672	4	8.0211	4
5904396	4	C	04/28/2014	02:58	210.271	-54.616	0																						
