EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP
,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C
  096U20160108, HEOBI,    32,  1,      6,20160206,0401,-53.0320,  72.6604,  136,    132.2,   2.7290,  33.9230,2,  33.9140,2,    322.3,2,    322.9,2,    14.56,2,    24.63, 2,     0.28, 2,     1.90,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    33,  1,     14,20160206,0947,-53.0329,  72.6609,  147,    114.7,   2.0890,  33.9900,2,  33.9810,2,    302.8,2,    304.5,2,    27.63,2,    27.44, 2,     0.21, 2,     2.08,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    33,  1,     13,20160206,0947,-53.0329,  72.6609,  147,    117.6,   2.0610,  33.9900,2,  33.9780,2,    302.5,2,    304.3,2,    27.65,2,    27.41, 2,     0.22, 2,     2.09,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    33,  1,     11,20160206,0834,-53.0329,  72.6609,  147,    122.7,   2.0430,  33.9890,2,  33.9730,2,    303.2,2,    304.6,2,    27.76,2,    27.39, 2,     0.21, 2,     2.09,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    33,  1,     12,20160206,0931,-53.0329,  72.6609,  147,    124.8,   2.0660,  33.9890,2,  33.9760,2,    302.5,2,    305.3,2,    27.62,2,    27.42, 2,     0.21, 2,     2.08,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    33,  1,      1,20160206,0810,-53.0329,  72.6609,  147,    127.3,   2.0040,  33.9930,2,  33.9820,2,    302.1,2,    302.8,2,    28.49,2,    27.55,69,     0.21, 2,     2.10,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    33,  1,     15,20160206,0949,-53.0329,  72.6609,  147,    127.5,   2.0540,  33.9900,2,  33.9810,2,    302.3,2,    304.5,2,    27.56,2,    27.39, 2,     0.21, 2,     2.08,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    33,  1,     10,20160206,0832,-53.0329,  72.6609,  147,    127.7,   2.0370,  33.9890,2,  33.9810,2,    302.7,2,    304.3,2,    28.14,2,    27.47, 2,     0.21, 2,     2.09,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    33,  1,      6,20160206,0824,-53.0329,  72.6609,  147,    127.8,   2.0010,  33.9930,2,  33.9830,2,    301.5,2,    303.5,2,    28.52,2,    27.47, 2,     0.21, 2,     2.10,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    33,  1,      3,20160206,0812,-53.0329,  72.6609,  147,    128.0,   1.9980,  33.9920,2,  33.9820,2,    302.4,2,    303.7,2,    28.55,2,    27.58, 2,     0.21, 2,     2.10,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    33,  1,      2,20160206,0811,-53.0329,  72.6609,  147,    128.1,   2.0130,  33.9930,2,  33.9820,2,    301.8,2,    304.0,2,    28.38,2,    27.46, 2,     0.21, 2,     2.10,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    33,  1,      9,20160206,0831,-53.0329,  72.6609,  147,    128.3,   2.0210,  33.9920,2,  33.9810,2,    303.1,2,    304.0,2,    28.21,2,    27.48, 2,     0.21, 2,     2.10,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    33,  1,      8,20160206,0828,-53.0329,  72.6609,  147,    128.6,   2.0200,  33.9920,2,  33.9820,2,    302.4,2,    304.0,2,    28.18,2,    27.54, 2,     0.21, 2,     2.10,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    33,  1,      5,20160206,0821,-53.0329,  72.6609,  147,    128.7,   2.0190,  33.9910,2,  33.9830,2,    302.1,2,    301.4,2,    28.36,2,    27.47, 2,     0.21, 2,     2.10,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    33,  1,      7,20160206,0826,-53.0329,  72.6609,  147,    128.9,   2.0200,  33.9910,2,  33.9830,2,    302.4,2,    305.6,2,    28.31,2,    27.52, 2,     0.20, 2,     2.10,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    33,  1,     16,20160206,0954,-53.0329,  72.6609,  147,    129.0,   2.0810,  33.9910,2,  33.9800,2,    302.1,2,    305.6,2,    27.70,2,    27.40, 2,     0.21, 2,     2.08,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    33,  1,      4,20160206,0819,-53.0329,  72.6609,  147,    129.3,   2.0070,  33.9930,2,  33.9830,2,    301.8,2,    303.2,2,    28.50,2,    27.55, 2,     0.21, 2,     2.10,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    33,  1,     20,20160206,1023,-53.0329,  72.6609,  147,    133.6,   2.0790,  33.9890,2,  33.9790,2,    302.5,2,    304.6,2,    27.39,2,    27.56, 2,     0.21, 2,     2.08,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    33,  1,     18,20160206,1009,-53.0329,  72.6609,  147,    134.5,   2.0920,  33.9910,2,  33.9780,2,    301.6,2,    304.2,2,    27.54,2,    27.53, 2,     0.21, 2,     2.08,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    33,  1,     19,20160206,1011,-53.0329,  72.6609,  147,    134.9,   2.1230,  33.9940,2,  33.9830,2,    301.7,2,    304.2,2,    27.40,2,    27.51, 2,     0.21, 2,     2.08,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    33,  1,     17,20160206,1005,-53.0329,  72.6609,  147,    135.2,   2.1150,  33.9930,2,  33.9830,2,    302.0,2,    303.8,2,    27.52,2,    27.50, 2,     0.21, 2,     2.08,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    34,  1,     11,20160206,1216,-53.0346,  72.6621,  140,      7.6,   3.2160,  33.9000,2,  33.8920,2,    327.5,2,    330.4,2,     9.06,2,    23.61, 2,     0.30, 2,     1.78,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    34,  1,     10,20160206,1215,-53.0346,  72.6621,  140,     20.3,   3.0650,  33.9040,2,  33.8970,2,    327.6,2,    328.8,2,    10.46,2,    23.88, 2,     0.29, 2,     1.80,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    34,  1,      9,20160206,1214,-53.0346,  72.6621,  140,     28.8,   2.8580,  33.9150,2,  33.9070,2,    324.1,2,    326.0,2,    12.80,2,    24.39, 2,     0.28, 2,     1.86,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    34,  1,      8,20160206,1212,-53.0346,  72.6621,  140,     49.9,   2.7680,  33.9220,2,  33.9130,2,    321.7,2,    323.6,2,    14.34,2,    24.74, 2,     0.28, 2,     1.89,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    34,  1,      6,20160206,1211,-53.0346,  72.6621,  140,     70.0,   2.5610,  33.9340,2,-999.0000,9,    318.3,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    34,  1,      7,20160206,1211,-53.0346,  72.6621,  140,     70.1,   2.5560,  33.9350,2,  33.9250,2,    318.8,2,    319.5,2,    16.98,2,    25.23, 2,     0.27, 2,     1.94,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    34,  1,      5,20160206,1210,-53.0346,  72.6621,  140,     79.2,   2.4270,  33.9430,2,  33.9350,2,    315.1,2,    317.3,2,    19.03,2,    25.61, 2,     0.26, 2,     1.98,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    34,  1,      4,20160206,1210,-53.0346,  72.6621,  140,     80.4,   2.4230,  33.9440,2,-999.0000,9,    315.0,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    34,  1,      3,20160206,1209,-53.0346,  72.6621,  140,     96.0,   2.3180,  33.9550,2,  33.9450,2,    312.1,2,    314.7,2,    21.07,2,    26.06, 2,     0.25, 2,     2.01,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    34,  1,      1,20160206,1207,-53.0346,  72.6621,  140,    122.2,   2.1830,  33.9740,2,-999.0000,9,    307.1,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    34,  1,      2,20160206,1207,-53.0346,  72.6621,  140,    124.0,   2.1740,  33.9750,2,  33.9800,2,    306.4,2,    308.1,2,    24.98,2,    26.85, 2,     0.23, 2,     2.06,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    35,  1,      9,20160206,2040,-53.0288,  72.6609,  143,      5.8,   2.7150,  33.9260,2,  33.9980,2,    322.6,2,    323.7,2,    15.36,2,    24.94, 2,     0.27, 2,     1.92,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    35,  1,     10,20160206,2040,-53.0288,  72.6609,  143,      6.4,   2.7150,  33.9260,2,-999.0000,9,    322.5,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    35,  1,      8,20160206,2038,-53.0288,  72.6609,  143,     39.2,   2.7270,  33.9260,2,  33.9160,2,    323.0,2,    278.1,2,    15.26,2,    24.91, 2,     0.28, 2,     1.91,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    35,  1,      7,20160206,2037,-53.0288,  72.6609,  143,     55.3,   2.7160,  33.9260,2,  33.9170,2,    322.4,2,    323.1,2,    15.38,2,    25.05, 2,     0.27, 2,     1.92,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    35,  1,      6,20160206,2035,-53.0288,  72.6609,  143,     70.3,   2.7040,  33.9270,2,  33.9200,2,    321.4,2,    320.8,2,    15.60,2,    25.08, 2,     0.27, 2,     1.92,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    35,  1,      5,20160206,2033,-53.0288,  72.6609,  143,     90.2,   2.6860,  33.9290,2,  33.9270,2,    321.2,2,    322.1,2,    15.87,2,    25.09, 2,     0.27, 2,     1.92,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    35,  1,      4,20160206,2032,-53.0288,  72.6609,  143,    102.5,   2.6690,  33.9300,2,  33.9220,2,    320.6,2,    321.4,2,    16.10,2,    25.18, 2,     0.27, 2,     1.93,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    35,  1,      3,20160206,2031,-53.0288,  72.6609,  143,    108.8,   2.6720,  33.9290,2,  33.9200,2,    320.9,2,    321.6,2,    16.03,2,    25.15, 2,     0.27, 2,     1.93,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    35,  1,      2,20160206,2029,-53.0288,  72.6609,  143,    132.7,   2.5170,  33.9450,2,  33.9350,2,    315.4,2,    316.7,2,    18.83,2,    25.74,69,     0.26, 2,     1.97,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    35,  1,      1,20160206,2028,-53.0288,  72.6609,  143,    133.1,   2.5180,  33.9450,2,-999.0000,9,    315.3,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    36,  1,     10,20160206,2204,-53.0336,  72.6690,  145,      5.8,   2.9100,  33.9140,2,  33.9050,2,    326.4,2,    327.1,2,    12.95,2,    24.84, 2,     0.29, 2,     1.87,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    36,  1,     11,20160206,2205,-53.0336,  72.6690,  145,      6.0,   2.9120,  33.9140,2,-999.0000,9,    326.6,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    36,  1,      9,20160206,2203,-53.0336,  72.6690,  145,     30.7,   2.7560,  33.9240,2,  33.9140,2,    323.2,2,    323.6,2,    15.13,2,    25.23, 2,     0.28, 2,     1.91,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    36,  1,      8,20160206,2202,-53.0336,  72.6690,  145,     50.6,   2.7220,  33.9260,2,  33.9150,2,    322.9,2,    311.5,2,    15.24,2,    25.32, 2,     0.28, 2,     1.92,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    36,  1,      7,20160206,2200,-53.0336,  72.6690,  145,     70.5,   2.7000,  33.9280,2,  33.9180,2,    322.1,2,    323.5,2,    15.74,2,    25.40, 2,     0.28, 2,     1.92,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    36,  1,      6,20160206,2159,-53.0336,  72.6690,  145,     79.1,   2.7040,  33.9280,2,  33.9180,2,    322.2,2,    312.7,2,    15.79,2,    25.46, 2,     0.28, 2,     1.93,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    36,  1,      5,20160206,2158,-53.0336,  72.6690,  145,     90.2,   2.6770,  33.9300,2,  33.9200,2,    321.1,2,    321.7,2,    16.20,2,    25.41, 2,     0.28, 2,     1.94,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    36,  1,      4,20160206,2157,-53.0336,  72.6690,  145,     99.9,   2.6830,  33.9300,2,  33.9200,2,    321.1,2,    318.1,2,    16.09,2,    25.38, 2,     0.28, 2,     1.93,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    36,  1,      3,20160206,2155,-53.0336,  72.6690,  145,    115.1,   2.6830,  33.9300,2,  33.9190,2,    320.9,2,    321.9,2,    16.17,2,    25.30, 2,     0.28, 2,     1.93,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    36,  1,      2,20160206,2153,-53.0336,  72.6690,  145,    133.8,   2.6670,  33.9310,2,-999.0000,9,    320.4,2,    321.6,2,    16.36,2,    25.35, 2,     0.27, 2,     1.94,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    36,  1,      1,20160206,2153,-53.0336,  72.6690,  145,    133.9,   2.6680,  33.9310,2,  33.9220,2,    320.3,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
