EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,POC,POC_FLAG_W,PON,PON_FLAG_W,CHLORA,CHLORA_FLAG_W,PPHYTN,PPHYTN_FLAG_W,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,UG/KG,,UG/KG,,UG/KG,,UG/KG,,DEG C
  096U20160426,  P15S,     2,  1,     33,   2033,2,20160504,1146,-66.3330,-169.9982, 3308,     65.0,  -1.4880,  34.0700,2,  34.0942,2,    354.6,2,    345.7,2,    63.75,2,    28.39,2,     0.22,2,     1.98,2,    6.098,6,    3.241,6,    3.581,6,   2196.2,2,   2305.4,2,   7.6173,4,    25.00,    23.55,6,     5.94,6,     0.71,2,    -0.01,3,  -1.4894
  096U20160426,  P15S,     2,  1,     32,   2032,2,20160504,1146,-66.3330,-169.9982, 3308,     90.5,  -1.4910,  34.0700,2,  34.0911,2,    354.6,2,    345.9,2,    63.72,2,    28.35,2,     0.22,2,     1.98,2,    6.036,2,    3.226,2,    3.583,2,   2193.8,2,   2304.7,2,   7.6202,4,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -1.4930
  096U20160426,  P15S,     2,  1,     31,   2031,2,20160504,1146,-66.3330,-169.9982, 3308,    115.8,  -1.3690,  34.0980,2,  34.3071,3,    332.2,2,    278.7,3,    72.56,2,    30.83,2,     0.11,2,     2.14,2,    3.978,2,    2.088,2,    2.208,2,   2220.6,2,   2315.9,6,   7.9411,4,    25.00,  -999.00,9,  -999.00,9,     0.42,2,     0.04,3,  -1.3717
  096U20160426,  P15S,     2,  1,     30,   2030,2,20160504,1146,-66.3330,-169.9982, 3308,    140.8,   0.3860,  34.5400,2,  34.5626,2,    226.4,2,    213.0,2,    83.87,2,    32.56,2,     0.02,4,     2.25,2,    1.731,2,    0.900,2,    0.901,2,   2248.0,6,   2333.1,6,   7.9291,4,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.3804
  096U20160426,  P15S,     2,  1,     29,   2029,2,20160504,1146,-66.3330,-169.9982, 3308,    186.3,   1.1530,  34.6480,2,  34.6514,2,    202.2,2,    194.2,2,    88.12,2,    32.64,2,     0.01,4,     2.26,2,    1.013,2,    0.523,2,    0.462,2,   2254.0,2,   2340.2,2,   7.9397,4,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.1443
  096U20160426,  P15S,     2,  1,     28,   2028,2,20160504,1146,-66.3330,-169.9982, 3308,    235.8,   1.3760,  34.6900,2,  34.6915,2,    198.7,2,    191.4,2,    90.59,2,    32.31,2,     0.01,4,     2.24,2,    0.710,2,    0.357,2,    0.306,2,   2255.5,2,   2344.0,2,   7.9232,4,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.3645
  096U20160426,  P15S,     2,  1,     27,   2027,2,20160504,1146,-66.3330,-169.9982, 3308,    285.6,   1.4450,  34.7110,2,  34.7114,2,    195.9,2,    189.3,2,    93.35,2,    32.22,2,     0.01,4,     2.23,2,    0.498,2,    0.254,2,     0.23,2,   2257.4,2,   2346.5,2,   7.9014,4,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.4307
  096U20160426,  P15S,     2,  1,     26,   2026,2,20160504,1146,-66.3330,-169.9982, 3308,    335.5,   1.4270,  34.7170,2,  34.7177,2,    197.1,2,    190.4,2,    94.66,2,    32.09,2,     0.00,4,     2.22,2,    0.435,2,    0.228,2,    0.185,2,   2257.2,2,   2347.7,2,   7.8727,4,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.4102
  096U20160426,  P15S,     2,  1,     25,   2025,2,20160504,1146,-66.3330,-169.9982, 3308,    385.2,   1.4020,  34.7200,2,  34.7210,2,    198.6,2,    192.6,2,    95.68,2,    31.96,2,     0.00,4,     2.22,2,    0.397,2,    0.209,2,    0.143,2,   2257.0,2,   2348.3,2,   7.8592,4,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.3826
  096U20160426,  P15S,     2,  1,     24,   2024,2,20160504,1146,-66.3330,-169.9982, 3308,    435.6,   1.3840,  34.7240,2,  34.7243,2,    198.1,2,    191.6,2,    97.67,2,    31.97,2,     0.01,4,     2.22,2,    0.335,2,    0.179,2,    0.117,2,   2258.8,2,   2351.2,3,   7.8578,4,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.3619
  096U20160426,  P15S,     2,  1,     23,   2023,2,20160504,1146,-66.3330,-169.9982, 3308,    485.9,   1.3610,  34.7260,2,  34.7259,2,    198.1,2,    191.5,2,    99.28,2,    31.99,2,     0.01,4,     2.22,2,    0.307,2,    0.154,2,    0.129,2,   2258.1,2,   2349.9,2,   7.8556,4,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.3362
  096U20160426,  P15S,     2,  1,     22,   2022,2,20160504,1146,-66.3330,-169.9982, 3308,    566.0,   1.3170,  34.7280,2,  34.7283,2,    197.7,2,    191.5,2,   102.30,2,    32.12,2,     0.01,4,     2.23,2,    0.241,2,    0.124,2,    0.093,2,   2259.2,2,   2352.0,2,   7.7766,4,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.2880
  096U20160426,  P15S,     2,  1,     21,   2021,2,20160504,1146,-66.3330,-169.9982, 3308,    666.0,   1.2430,  34.7280,2,  34.7273,2,    199.0,2,    193.3,2,   105.17,2,    32.13,2,     0.01,4,     2.23,2,    0.219,2,    0.109,2,    0.112,2,   2260.5,2,   2354.6,2,   7.7168,4,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.2087
  096U20160426,  P15S,     2,  1,     20,   2020,2,20160504,1146,-66.3330,-169.9982, 3308,    764.2,   1.1570,  34.7250,2,  34.7255,2,    201.5,2,    195.5,2,   107.51,2,    32.03,3,     0.01,4,     2.23,2,    0.199,2,    0.104,2,    0.105,2,   2259.2,2,   2355.9,2,   7.7174,4,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.1175
  096U20160426,  P15S,     2,  1,     19,   2019,2,20160504,1146,-66.3330,-169.9982, 3308,    866.0,   1.0950,  34.7230,2,  34.7232,2,    202.4,2,    196.6,2,   109.84,2,    32.13,2,     0.01,4,     2.24,2,    0.191,2,    0.095,2,    0.052,2,   2261.1,2,   2356.9,6,   7.6739,4,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.0499
  096U20160426,  P15S,     2,  1,     18,   2018,2,20160504,1146,-66.3330,-169.9982, 3308,    965.2,   1.0320,  34.7210,2,  34.7214,2,    203.7,2,    197.9,2,   111.96,2,    32.24,2,     0.01,4,     2.25,2,    0.182,2,    0.087,2,    0.087,2,   2261.5,6,   2357.5,6,   7.6422,4,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.9814
  096U20160426,  P15S,     2,  1,     17,   2017,2,20160504,1146,-66.3330,-169.9982, 3308,   1065.8,   0.9630,  34.7180,2,  34.7182,2,    205.8,2,    200.2,2,   113.52,2,    32.20,2,     0.01,4,     2.24,2,    0.195,2,    0.103,2,        0,2,   2261.3,2,   2358.0,2,   7.6232,4,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.9069
  096U20160426,  P15S,     2,  1,     16,   2016,2,20160504,1146,-66.3330,-169.9982, 3308,   1166.1,   0.8960,  34.7150,2,  34.7154,2,    207.8,2,    202.3,2,   115.03,2,    32.22,2,     0.00,4,     2.25,2,    0.218,2,    0.113,2,    0.055,2,   2260.8,2,   2357.8,2,   7.6078,4,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.8342
  096U20160426,  P15S,     2,  1,     15,   2015,2,20160504,1146,-66.3330,-169.9982, 3308,   1265.7,   0.8370,  34.7130,2,  34.7136,2,    209.0,2,    202.6,2,   116.74,2,    32.23,2,     0.01,4,     2.25,2,    0.222,2,    0.112,2,    0.048,2,   2262.2,2,   2359.5,2,   7.5813,4,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.7695
  096U20160426,  P15S,     2,  1,     14,   2014,2,20160504,1146,-66.3330,-169.9982, 3308,   1365.8,   0.7810,  34.7110,2,  34.7109,2,    209.7,2,    203.9,2,   118.43,2,    32.37,2,     0.01,4,     2.26,2,    0.239,2,    0.121,2,        0,2,   2261.8,2,   2356.8,2,   7.5600,4,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.7076
  096U20160426,  P15S,     2,  1,     13,   2013,2,20160504,1146,-66.3330,-169.9982, 3308,   1466.9,   0.7240,  34.7090,2,  34.7088,2,    210.8,2,    205.1,2,   120.30,2,    32.44,2,     0.01,4,     2.26,2,    0.247,6,    0.128,6,    0.072,6,   2262.2,2,   2358.1,2,   7.5639,4,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.6446
  096U20160426,  P15S,     2,  1,     12,   2012,2,20160504,1146,-66.3330,-169.9982, 3308,   1565.2,   0.6780,  34.7070,2,  34.7070,2,    211.5,2,    205.9,2,   121.97,2,    32.48,2,     0.01,4,     2.27,2,    0.257,2,    0.133,2,    0.068,2,   2262.6,2,   2359.9,2,   7.5757,4,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.5925
  096U20160426,  P15S,     2,  1,     11,   2011,2,20160504,1146,-66.3330,-169.9982, 3308,   1664.7,   0.6310,  34.7050,2,  34.7049,2,    212.2,2,    206.2,2,   123.18,2,    32.54,2,     0.01,4,     2.27,2, -999.000,9, -999.000,9,     -999,9,   2264.2,2,   2359.2,2,   7.5751,4,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.5393
  096U20160426,  P15S,     2,  1,     10,   2010,2,20160504,1146,-66.3330,-169.9982, 3308,   1766.0,   0.5840,  34.7040,2,  34.7042,2,    213.0,2,    207.0,2,   124.33,2,    32.60,2,     0.01,4,     2.28,2,    0.299,2,    0.148,2,    0.097,2,   2261.2,2,   2358.9,2,   7.5918,4,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.4859
  096U20160426,  P15S,     2,  1,      9,   2009,2,20160504,1146,-66.3330,-169.9982, 3308,   1936.7,   0.5150,  34.7020,2,  34.7022,2,    214.5,2,    209.0,2,   125.43,2,    32.62,2,     0.01,4,     2.28,2,    0.331,2,    0.164,2,    0.138,2,   2263.1,2,   2359.6,6,   7.6098,4,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.4057
  096U20160426,  P15S,     2,  1,      8,   2008,2,20160504,1146,-66.3330,-169.9982, 3308,   2136.0,   0.4460,  34.6990,2,  34.6985,2,    216.1,2,    210.2,2,   125.88,2,    32.63,2,     0.01,4,     2.28,2,    0.420,2,    0.211,2,    0.185,2,   2261.9,2,   2359.8,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.3231
  096U20160426,  P15S,     2,  1,      7,   2007,2,20160504,1146,-66.3330,-169.9982, 3308,   2333.7,   0.3960,  34.6980,2,  34.6975,2,    217.5,2,    212.2,2,   126.50,2,    32.71,2,     0.00,4,     2.28,2,    0.448,2,    0.235,2,    0.163,2,   2261.5,2,   2359.1,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.2589
  096U20160426,  P15S,     2,  1,      6,   2006,2,20160504,1146,-66.3330,-169.9982, 3308,   2535.5,   0.3490,  34.6950,2,  34.6954,2,    219.2,2,    213.9,2,   125.89,2,    32.69,2,     0.00,4,     2.28,2, -999.000,9, -999.000,9,     -999,9,   2261.2,2,   2359.0,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.1968
  096U20160426,  P15S,     2,  1,      5,   2005,2,20160504,1146,-66.3330,-169.9982, 3308,   2734.4,   0.3150,  34.6930,2,  34.6922,2,    220.4,2,    215.3,2,   125.70,2,    32.70,2,     0.00,4,     2.28,2,    0.688,2,    0.346,2,    0.239,2,   2262.4,2,   2353.4,4,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.1471
  096U20160426,  P15S,     2,  1,      4,   2004,2,20160504,1146,-66.3330,-169.9982, 3308,   2934.5,   0.3130,  34.6920,2,  34.6930,2,    220.8,2,    216.3,2,   125.68,2,    32.67,2,     0.01,4,     2.28,2,    0.718,2,    0.363,2,    0.273,2,   2262.8,2,   2358.4,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.1281
  096U20160426,  P15S,     2,  1,      3,   2003,2,20160504,1146,-66.3330,-169.9982, 3308,   3149.9,   0.3220,  34.6920,2,  34.6918,2,    220.7,2,    215.9,2,   125.77,2,    32.66,2,     0.00,4,     2.28,2,    0.745,2,    0.367,2,    0.227,2,   2262.3,6,   2358.8,6,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.1180
  096U20160426,  P15S,     2,  1,      2,   2002,2,20160504,1146,-66.3330,-169.9982, 3308,   3250.8,   0.3250,  34.6920,2,  34.6923,2,    220.8,2,    216.4,2,   125.77,2,    32.69,2,     0.01,4,     2.28,2, -999.000,9, -999.000,9,     -999,9,   2262.7,2,   2358.2,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.1118
  096U20160426,  P15S,     2,  1,      1,   2001,2,20160504,1146,-66.3330,-169.9982, 3308,   3329.9,   0.3310,  34.6920,2,  34.6925,2,    220.7,2,    216.5,2,   126.01,2,    32.71,2,     0.00,4,     2.29,2,    0.723,6,    0.369,6,    0.264,6,   2261.2,2,   2358.6,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.1104
  096U20160426,  P15S,     3,  1,     35,   2035,2,20160505,0601,-65.6647,-170.0488, 3317,     20.9,  -1.3000,  34.0640,2,  34.0655,2,    343.8,2,    344.0,2,    63.33,2,    28.03,2,     0.23,2,     1.97,2,    6.103,2,    3.269,2,    3.427,2,   2191.2,2,   2304.2,2,   7.6431,2,    25.00,    18.20,2,     5.84,2,     0.31,2,     0.01,3,  -1.3005
  096U20160426,  P15S,     3,  1,     34,   2034,2,20160505,0601,-65.6647,-170.0488, 3317,     22.8,  -1.2990,  34.0640,2,  34.0651,2,    343.8,2,    344.1,2,    63.32,2,    28.00,2,     0.23,2,     1.98,2, -999.000,9, -999.000,9,     -999,9,   2191.6,2,   2305.9,2,   7.6455,2,    25.00,  -999.00,9,  -999.00,9,     0.52,2,     0.04,3,  -1.2995
  096U20160426,  P15S,     3,  1,     33,   2033,2,20160505,0601,-65.6647,-170.0488, 3317,     48.5,  -1.2670,  34.0670,2,  34.0666,2,    342.9,2,    343.9,2,    63.15,2,    28.00,2,     0.23,2,     1.97,2,    6.102,2,    3.227,2,    3.438,2,   -999.0,9,   -999.0,9,   7.6440,2,    25.00,  -999.00,9,  -999.00,9,     0.53,2,     0.01,3,  -1.2681
  096U20160426,  P15S,     3,  1,     32,   2032,2,20160505,0601,-65.6647,-170.0488, 3317,     75.3,  -1.2560,  34.0690,2,  34.0677,2,    340.9,2,    343.6,2,    62.95,2,    27.94,2,     0.23,2,     1.97,2, -999.000,9, -999.000,9,     -999,9,   2190.7,2,   2304.7,2,   7.6469,2,    25.00,  -999.00,9,  -999.00,9,     0.52,2,     0.02,3,  -1.2578
  096U20160426,  P15S,     3,  1,     31,   2031,2,20160505,0601,-65.6647,-170.0488, 3317,    100.0,  -0.9790,  34.2460,2,  34.1368,2,    257.6,2,    318.4,4,    66.57,2,    28.89,2,     0.20,2,     2.04,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.6281,2,    25.00,    15.38,6,     4.19,6,  -999.00,9,  -999.00,9,  -0.9817
  096U20160426,  P15S,     3,  1,     30,   2030,2,20160505,0601,-65.6647,-170.0488, 3317,    125.3,   0.1100,  34.4950,2,  34.4915,2,    222.6,2,    229.2,2,    81.92,2,    32.31,2,     0.04,2,     2.26,2,    2.286,2,    1.241,2,     1.21,2,   2240.4,2,   2329.1,2,   7.5724,2,    25.00,  -999.00,9,  -999.00,9,     0.11,2,     0.07,3,   0.1054
  096U20160426,  P15S,     3,  1,     29,   2029,2,20160505,0601,-65.6647,-170.0488, 3317,    148.9,   0.7830,  34.5920,2,  34.5885,2,    203.6,2,    205.8,2,    85.91,2,    32.57,2,     0.02,2,     2.28,2, -999.000,9, -999.000,9,     -999,9,   2249.0,2,   2337.1,2,   7.5643,2,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.7766
  096U20160426,  P15S,     3,  1,     28,   2028,2,20160505,0601,-65.6647,-170.0488, 3317,    168.4,   1.1790,  34.6490,2,  34.6399,2,    194.9,2,    195.8,2,    88.14,2,    32.57,2,     0.02,4,     2.27,2, -999.000,9, -999.000,9,     -999,9,   2252.5,6,   2340.5,6,   7.5629,2,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.1712
  096U20160426,  P15S,     3,  1,     27,   2027,2,20160505,0601,-65.6647,-170.0488, 3317,    201.2,   1.3930,  34.6840,2,  34.6836,2,    192.9,2,    190.8,2,    90.02,2,    32.31,2,     0.01,4,     2.25,2, -999.000,9, -999.000,9,     -999,9,   2254.4,2,   2338.3,2,   7.5715,2,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.3832
  096U20160426,  P15S,     3,  1,     26,   2026,2,20160505,0601,-65.6647,-170.0488, 3317,    250.3,   1.4370,  34.7020,2,  34.7034,2,    192.7,2,    190.7,2,    91.85,2,    32.02,2,     0.01,4,     2.24,2,    0.576,2,    0.307,2,    0.205,2,   2254.8,2,   2347.3,2,   7.5795,2,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.4246
  096U20160426,  P15S,     3,  1,     25,   2025,2,20160505,0601,-65.6647,-170.0488, 3317,    299.9,   1.4480,  34.7130,2,  34.7122,2,    192.3,2,    190.8,2,    93.48,2,    31.90,2,     0.01,4,     2.23,2, -999.000,9, -999.000,9,     -999,9,   2254.3,2,   2347.4,2,   7.5791,2,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.4330
  096U20160426,  P15S,     3,  1,     24,   2024,2,20160505,0601,-65.6647,-170.0488, 3317,    352.7,   1.4460,  34.7190,2,  34.7189,2,    192.6,2,    191.0,2,    94.94,2,    31.82,2,     0.01,4,     2.23,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.5791,2,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.4282
  096U20160426,  P15S,     3,  1,     23,   2023,2,20160505,0601,-65.6647,-170.0488, 3317,    374.9,   1.4370,  34.7210,2,  34.7211,2,    193.0,2,    191.4,2,    95.58,2,    31.78,2,     0.01,4,     2.23,2,    0.403,2,    0.211,2,    0.173,2,   2255.2,2,   2350.8,2,   7.5838,2,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.4180
  096U20160426,  P15S,     3,  1,     22,   2022,2,20160505,0601,-65.6647,-170.0488, 3317,    448.8,   1.3940,  34.7250,2,  34.7252,2,    194.1,2,    192.4,2,    97.93,2,    31.71,2,     0.01,4,     2.23,2, -999.000,9, -999.000,9,     -999,9,   2255.4,2,   2351.8,2,   7.5858,2,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.3711
  096U20160426,  P15S,     3,  1,     21,   2021,2,20160505,0601,-65.6647,-170.0488, 3317,    599.5,   1.3000,  34.7280,2,  34.7283,2,    195.0,2,    193.5,2,   102.59,2,    31.74,2,     0.01,4,     2.23,2, -999.000,9, -999.000,9,     -999,9,   2257.8,2,   2354.2,2,   7.5939,2,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.2692
  096U20160426,  P15S,     3,  1,     20,   2020,2,20160505,0601,-65.6647,-170.0488, 3317,    700.9,   1.2240,  34.7250,2,  34.7252,2,    197.5,2,    196.4,2,   104.07,2,    31.65,2,     0.01,4,     2.23,2,    0.269,2,    0.141,2,    0.119,2,   2255.9,2,   2353.4,2,   7.5922,6,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.1878
  096U20160426,  P15S,     3,  1,     19,   2019,2,20160505,0601,-65.6647,-170.0488, 3317,    799.4,   1.1660,  34.7260,2,  34.7258,2,    199.0,2,    198.2,2,   106.71,2,    31.66,2,     0.01,4,     2.23,2, -999.000,9, -999.000,9,     -999,9,   2257.5,2,   2358.0,2,   7.5966,2,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.1244
  096U20160426,  P15S,     3,  1,     18,   2018,2,20160505,0601,-65.6647,-170.0488, 3317,    898.1,   1.1010,  34.7230,2,  34.7236,2,    199.8,2,    199.2,2,   108.85,2,    31.72,2,     0.01,4,     2.24,2,    0.227,2,    0.115,2,    0.056,2,   2258.1,6,   2357.2,6,   7.5993,2,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.0540
  096U20160426,  P15S,     3,  1,     17,   2017,2,20160505,0601,-65.6647,-170.0488, 3317,   1001.2,   1.0180,  34.7200,2,  34.7203,2,    201.7,2,    200.9,2,   111.45,2,    31.84,2,     0.01,4,     2.24,2, -999.000,9, -999.000,9,     -999,9,   2258.5,2,   2359.3,2,   7.5990,2,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.9654
  096U20160426,  P15S,     3,  1,     16,   2016,2,20160505,0601,-65.6647,-170.0488, 3317,   1099.1,   0.9640,  34.7180,2,  34.7184,2,    202.4,2,    201.7,2,   113.29,2,    31.91,2,     0.01,4,     2.24,2,    0.208,2,    0.114,2,    0.067,2,   2258.4,2,   2359.4,2,   7.5918,2,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.9058
  096U20160426,  P15S,     3,  1,     15,   2015,2,20160505,0601,-65.6647,-170.0488, 3317,   1199.1,   0.9030,  34.7160,2,  34.7184,2,    203.4,2,    203.1,2,   115.29,2,    31.98,2,     0.01,4,     2.25,2, -999.000,9, -999.000,9,     -999,9,   2260.1,2,   2359.6,6,   7.6021,2,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.8391
  096U20160426,  P15S,     3,  1,     14,   2014,2,20160505,0601,-65.6647,-170.0488, 3317,   1300.7,   0.8450,  34.7130,2,  34.7135,2,    204.1,2,    203.9,2,   117.38,2,    32.09,2,     0.01,4,     2.26,2,    0.242,2,    0.116,2,    0.048,2,   2260.5,2,   2359.9,2,   7.5974,3,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.7751
  096U20160426,  P15S,     3,  1,     13,   2013,2,20160505,0601,-65.6647,-170.0488, 3317,   1399.3,   0.7990,  34.7110,2,  34.7115,2,    204.1,2,    203.6,2,   119.66,2,    32.22,2,     0.01,4,     2.27,2, -999.000,9, -999.000,9,     -999,9,   2260.6,2,   2358.6,2,   7.5936,2,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.7232
  096U20160426,  P15S,     3,  1,     12,   2012,2,20160505,0601,-65.6647,-170.0488, 3317,   1503.1,   0.7520,  34.7100,2,  34.7096,2,    204.7,2,    204.3,2,   120.89,2,    32.28,2,     0.01,4,     2.28,2,    0.226,2,    0.115,2,    0.046,2,   2261.2,2,   2360.3,2,   7.5937,6,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.6698
  096U20160426,  P15S,     3,  1,     11,   2011,2,20160505,0601,-65.6647,-170.0488, 3317,   1600.5,   0.7040,  34.7080,2,  34.7076,2,    205.6,2,    205.4,2,   122.95,3,    32.35,2,     0.01,4,     2.28,2, -999.000,9, -999.000,9,     -999,9,   2260.9,2,   2359.7,2,   7.5929,2,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.6158
  096U20160426,  P15S,     3,  1,     10,   2010,2,20160505,0601,-65.6647,-170.0488, 3317,   1700.7,   0.6640,  34.7060,2,  34.7058,2,    206.4,2,    206.3,2,   123.39,2,    32.35,2,     0.01,4,     2.28,2,    0.275,2,    0.140,2,    0.074,2,   2260.8,2,   2359.6,2,   7.5941,2,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.5694
  096U20160426,  P15S,     3,  1,      9,   2009,2,20160505,0601,-65.6647,-170.0488, 3317,   1801.3,   0.6230,  34.7040,2,  34.7040,2,    207.4,2,    207.6,2,   124.11,2,    32.32,2,     0.01,4,     2.28,2, -999.000,9, -999.000,9,     -999,9,   2261.4,2,   2358.1,2,   7.5949,2,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.5219
  096U20160426,  P15S,     3,  1,      8,   2008,2,20160505,0601,-65.6647,-170.0488, 3317,   1999.8,   0.5560,  34.7020,2,  34.7015,2,    208.9,2,    209.2,2,   124.96,2,    32.40,2,     0.01,4,     2.29,2,    0.366,2,    0.189,2,    0.155,2,   2260.9,2,   2358.6,2,   7.5932,2,    25.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.4415
  096U20160426,  P15S,     3,  1,      7,   2007,2,20160505,0601,-65.6647,-170.0488, 3317,   2200.7,   0.4890,  34.7000,2,  34.6996,2,    210.2,2,    210.6,2,   126.05,2,    32.47,2,     0.01,4,     2.29,2, -999.000,9, -999.000,9,     -999,9,   2261.5,2,   2360.1,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.3605
  096U20160426,  P15S,     3,  1,      6,   2006,2,20160505,0601,-65.6647,-170.0488, 3317,   2402.0,   0.4350,  34.6970,2,  34.6969,2,    211.6,2,    211.9,2,   126.19,2,    32.50,2,     0.01,4,     2.29,2,    0.482,2,    0.254,2,    0.149,2,   2261.5,6,   2360.2,6,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.2918
  096U20160426,  P15S,     3,  1,      5,   2005,2,20160505,0601,-65.6647,-170.0488, 3317,   2600.5,   0.3990,  34.6960,2,  34.6960,2,    212.5,2,    212.9,2,   126.66,2,    32.49,2,     0.01,4,     2.30,2,    0.532,2,    0.281,2,    0.183,2,   2262.9,2,   2359.6,6,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.2405
